contentsid;label;contentscd;title;regioncd_value;regioncd_label;region1cd_value;region1cd_label;region2cd_value;region2cd_label;tag
CNTS_000000000018165;숙박;c3;엠버호텔 센트럴;1;북부;region1;제주시;11;제주시내;호텔,숙소,4성급호텔,공공와이파이존,비즈니스센터,양식레스토랑,주차장,환전,관광호텔,무장애관광,공용주차장,현금결제,카드결제,화장실,무료WIFI,흡연구역,편의점,음료대,유도및안내시설,경보및피난시설,엘리베이터,단차없음,장애인화장실,승강기,장애인전용주차장,수동휠체어대여가능,장애인전용객실,쉬움
CONT_000000000500850;숙박;c3;라파로마휴양펜션;3;서부;region1;제주시;13;한림;펜션,휴양펜션,바비큐,온돌방,가족,체험,해수욕장,공용주차장,현금결제,카드결제,화장실,편의점,음료대,유도및안내시설,경보및피난시설,아주어려움
CNTS_000000000018092;숙박;c3;뉴아일랜드호텔;1;북부;region1;제주시;11;제주시내;호텔,숙소,관광호텔,주차장,양식레스토랑,공용주차장,현금결제,카드결제,화장실,무료WIFI,편의점,음료대,유도및안내시설,경보및피난시설,엘리베이터,단차없음,장애인전용리프트,장애인화장실,승강기,어려움
CNTS_000000000022705;음식점;c4;24시 뼈다귀탕 제주점;1;북부;region1;제주시;11;제주시내;뼈다귀탕,뼈감탕,한식
CNTS_000000000022265;음식점;c4;꽃향유;1;북부;region1;제주시;12;애월;커피,케이크,디저트,카페,음식,딸기라떼,망고요거트,녹차라떼,에스프레소,아메리카노,카페라떼,카푸치노,카페모카,카라멜마끼아또,바닐라라떼,진저라떼,라떼,차,초코라떼,말차라떼,망고라떼,레몬차,자몽차,유자차,에이드,레몬에이드,유자에이드,자몽에이드,망고에이드,홍차,꽃차,요거트,딸기요거트,티라미수,브라우니,치즈케이크,공용주차장,현금결제,카드결제,화장실,무료WIFI
CNTS_300000000012921;숙박;c3;애월하타;1;북부;region1;제주시;12;애월;안전여행스탬프,독채,반려동물,테라스,스파펜션,없음,전체금연,스파,인터넷
CNTS_000000000022382;음식점;c4;커피파인더;1;북부;region1;제주시;11;제주시내;카페,음료,커피,수박주스,음식,아메리카노,카페라떼,카페모카,쿠키,디저트,에이드,과일주스,주스,핸드드립커피,카푸치노,라떼,에스프레소,바닐라빈라떼,키위주스,차,자몽차,레몬차,스무디,초코스무디,녹차스무디,핫초코,로얄밀크티,딸기라떼,케이크,레몬에이드,자몽에이드,에그타르트,현금결제,카드결제,화장실,무료WIFI
CNTS_200000000014702;음식점;c4;토투가커피;3;서부;region1;제주시;13;한림;한림,까눌레,핸드드립커피,핸드드립커피,까눌레
CNTS_200000000011513;축제/행사;c5;한라산 아래 놈삐꽃 필 무렵;4;남부;region2;서귀포시;25;남원;휴식/힐링
CNTS_200000000013950;테마여행;c6;MZ세대 어라운드제주_초심자편, 골프 A to Z<골프, 어렵지 않아요>;4;남부;region2;서귀포시;25;남원;골프,제주골프,골프초보자,골프입문,제주행복골프훈련소,마로니에미니골프카페,MZ여행,일상력챌린지
CNTS_200000000007936;테마여행;c6;For KID, With KID. 아이와 함께하는 제주도 체험 여행<사랑하는 아이와 함께여서 더욱 뜻깊은 체험>;4;남부;region2;서귀포시;25;남원;아이,체험관광
CNTS_300000000015697;음식점;c4;빈계절;3;서부;region2;서귀포시;22;대정;서귀포,대정,카페,당고,파르페,베리에이드,케이크,타르트,쿠키,옥수수케이크,당고의밤
CNTS_000000000020828;숙박;c3;풍차와노을 독채펜션;3;서부;region1;제주시;14;한경;휴식,숙소,휴양펜션,펜션,독채,바비큐,단체여행객,신창풍차해안로,안전인증민박,공용주차장,현금결제,카드결제,화장실,무료WIFI,흡연구역,음료대,유도및안내시설,경보및피난시설,아주어려움
CNTS_200000000013408;숙박;c3;제주나인리조트;1;북부;region1;제주시;11;제주시내;숙소,주차장,가족호텔,호텔,안전여행스탬프,2성급
CNTS_000000000019598;숙박;c3;초록새록;1;북부;region1;제주시;12;애월;휴식,숙소,펜션,휴양펜션,단체여행객,주차장,공공와이파이존,공용주차장,현금결제,카드결제,화장실,무료WIFI,흡연구역,편의점,아주어려움
CONT_000000000500991;숙박;c3;올레프로방스펜션;1;북부;region1;제주시;12;애월;펜션,휴양펜션,바비큐,가족,공공와이파이존,해수욕장,온돌방,공용주차장,현금결제,카드결제,무료WIFI,흡연구역,유도및안내시설,경보및피난시설,아주어려움
CNTS_000000000018123;숙박;c3;썬레이크빌제주;2;동부;region2;서귀포시;17;성산;우수관광사업체,숙소,펜션,휴양펜션,주차장,부대시설,정원,자연경관,해안도로,바비큐,공공와이파이존,조식포함,카페,공용주차장,현금결제,카드결제,화장실,무료WIFI,음료대,유도및안내시설,경보및피난시설,우수관광사업체
CNTS_300000000015676;음식점;c4;랜디스도넛 제주애월점;1;북부;region1;제주시;12;애월;애월,도넛,글레이즈도넛
CNTS_200000000015387;축제/행사;c5;LASP X 신라 : 공간과 순간이 만나 예술이 되다;1;북부;region1;제주시;11;제주시내;아트프로젝트,신라면세점제주점,LASP,미술갤러리,전시회,아트갤러리
CNTS_000000000022140;숙박;c3;삼다펜션;1;북부;region1;제주시;11;제주시내;펜션,숙소,휴양펜션,중문관광단지,주차장,주방기구,화장실,무료WIFI
CNTS_000000000020913;숙박;c3;아이존호텔;1;북부;region1;제주시;11;제주시내;호텔,숙소,교통,주차장,공항,패키지관광,공용주차장,현금결제,카드결제,화장실,무료WIFI,유도및안내시설,경보및피난시설,엘리베이터,단차없음,시각장애인접근성,승강기,장애인전용주차장,장애인전용객실,어려움
CNTS_000000000001285;음식점;c4;돈풍년;1;북부;region1;제주시;11;제주시내;한식,흑돼지,한우,육회,음식,양념갈비,갈비,오겹살,목살,공용주차장
CNTS_200000000010935;테마여행;c6;바람도 들렀다 가는 섬 <가파도 겨울 이야기>;1;북부;region1;제주시;11;제주시내;부모,커플,혼자,친구,아이,맑음,흐림,비.눈,경관/포토,휴식/힐링,겨울,청년,중/장년,노년,휴식/치유
CNTS_200000000015101;쇼핑;c2;서귀양품점;4;남부;region2;서귀포시;21;서귀포시내;서귀포,중문,캔들,방향제,기념품,쇼핑
CNTS_000000000019278;숙박;c3;리버풀펜션;1;북부;region1;제주시;11;제주시내;펜션,숙소,휴양펜션,주차장,공공와이파이존,해수욕장,자연경관
CNTS_200000000007110;쇼핑;c2;한라꽃방;4;남부;region2;서귀포시;21;서귀포시내;꽃,꽃집,쇼핑,기념품/소품,꽃다발,웨딩부케,야외촬영부케,가능
CNTS_200000000014665;음식점;c4;오마이파운드;1;북부;region1;제주시;11;제주시내;제주시내,연동,디저트,파운드케이크,스콘,파운드케이크,스콘
CONT_000000000500938;숙박;c3;소풍BnB;4;남부;region2;서귀포시;21;서귀포시내;펜션,독채,민박,휴양펜션,주차장,공공와이파이존,자연경관,공용주차장,현금결제,카드결제,화장실,무료WIFI,편의점,음료대,유도및안내시설,경보및피난시설,아주어려움
CNTS_200000000012451;축제/행사;c5;제주민속촌 설몽아일랜드;2;동부;region2;서귀포시;26;표선;전시와행사
CNTS_000000000018975;숙박;c3;더하우스펜션;2;동부;region1;제주시;16;구좌;펜션,숙소,휴양펜션,자연경관,해변,바비큐,주차장,해안도로,공용주차장,현금결제,카드결제,화장실,무료WIFI,흡연구역,음료대,유도및안내시설,경보및피난시설,아주어려움
CNTS_000000000018686;숙박;c3;하늘조각휴양펜션;4;남부;region2;서귀포시;23;안덕;펜션,숙소,휴양펜션,바비큐,공공와이파이존,가족,온돌방,정자,체험,마을산책,해변,해수욕장,수상레저,자연경관,공용주차장,현금결제,카드결제,화장실,무료WIFI,유도및안내시설,경보및피난시설,아주어려움
CNTS_200000000014965;쇼핑;c2;책방오늘;1;북부;region1;제주시;11;제주시내;제주시내,노형동,서점,책방
CNTS_200000000011381;음식점;c4;카페 8;1;북부;region1;제주시;11;제주시내;커플,친구,휴식/힐링,음식,피자,스파게티,봉골레파스타,아메리카노,치즈케이크,식당,케이크,마르게리따피자,토마토모짜렐라샐러드,샐러드,튜나샌드위치,칵테일,꽈뜨로포르마지피자,해산물스파게티,까르보나라스파게티,사과파이,티라미수,아포가토,아이스크림,소프트아이스크림,팥빙수,수프류,시저샐러드,파스타,까르보나라,볼로네제파스타,알리오올리오파스타,버섯피자,해산물피자,무장애관광,공용주차장,현금결제,카드결제,화장실,무료WIFI,유도및안내시설,경보및피난시설,카드결제,현금결제,영어,중국어,단독접근가능,청각장애인접근성,시각장애인접근성,장애인화장실,승강기,장애인전용주차장,쉬움,파스타,화덕피자,스테이크,어린이출입가능,요청시제공,가능
CNTS_000000000022172;숙박;c3;휘슬락호텔;1;북부;region1;제주시;11;제주시내;호텔,숙소,오션뷰호텔,공공와이파이존,수영장,주차장,양식레스토랑,조식포함
CNTS_000000000018199;숙박;c3;해호텔;1;북부;region1;제주시;11;제주시내;호텔,숙소,주차장,엘리베이터,물품보관서비스,해안도로,공항,관광호텔,공용주차장,현금결제,카드결제,화장실,무료WIFI,흡연구역,편의점,유도및안내시설,경보및피난시설,아주어려움
CNTS_300000000012927;음식점;c4;말고기연구소;1;북부;region1;제주시;11;제주시내;안전여행스탬프,말고기,독특한,말고기소시지,공항근처,카드결제,현금결제,화장실,무료WIFI,카드결제,현금결제,말고기
CNTS_300000000015949;음식점;c4;하영올레국수;1;북부;region1;제주시;11;제주시내;제주시내,연동,고기국수,돔베고기,왕갈비국수,고기국수
CNTS_000000000018090;숙박;c3;스타즈호텔 제주 로베로;1;북부;region1;제주시;11;제주시내;호텔,숙소,공공와이파이존,주차장,환전,비즈니스센터,관광호텔,무장애관광,공용주차장,현금결제,카드결제,화장실,무료WIFI,흡연구역,음료대,유도및안내시설,경보및피난시설,장애인화장실,아주어려움
CNTS_200000000009081;숙박;c3;유창민박;1;북부;region3;섬 속의 섬;32;추자도;추자민박,추자공연장,추자도,카드결제,현금결제,어려움,없음,동반불가능,유료제공,전체금연,세탁서비스,인터넷,없음,운행
CNTS_200000000015068;쇼핑;c2;마르지엄;4;남부;region2;서귀포시;25;남원;서귀포,남원,소품샵,도자기,화분,갤러리
CNTS_200000000014823;음식점;c4;더헤이븐;1;북부;region1;제주시;11;제주시내;제주시내,연동,카페,바닐라빈라떼,애플유자티,흑임자크림라떼,휘낭시에,치즈케이크,갸토쇼콜라,바닐라빈라떼,흑임자크림라떼
CNTS_000000000019349;숙박;c3;강남하우스펜션;3;서부;region2;서귀포시;22;대정;휴식,숙소,휴양펜션,펜션,서귀포,바비큐,가족,자연경관,농어촌민박
CNTS_200000000013413;숙박;c3;호텔 캘리포니아 제주;4;남부;region2;서귀포시;21;서귀포시내;숙소,공공와이파이존,주차장,호텔,관광호텔,안전여행스탬프
CNTS_200000000010174;테마여행;c6;방구석 힐링콘서트에 출연한 제주의 아티스트를 소개합니다!;4;남부;region2;서귀포시;21;서귀포시내;전시와행사,휴식/치유,봄
CNTS_200000000008112;음식점;c4;팜스테이블;1;북부;region1;제주시;11;제주시내;티본스테이크,파스타,샐러드,음식,스테이크,토마호크스테이크,꽃등심스테이크,햄버거스테이크,봉골레파스타,해물파스타,크림파스타,미트볼파스타,리조또,안심스테이크,새우오일파스타,버섯크림리조또,해산물파스타,버섯샐러드,등심스테이크,목살스테이크,에이드,레몬에이드,자몽에이드,허브티,홍차,에스프레소,와인,무장애관광,화장실,무료WIFI,공용주차장,음료대,유도및안내시설,경보및피난시설,카드결제,현금결제,단독접근가능,쉬움,유아의자
CNTS_200000000014247;테마여행;c6;제주마을산책 <대정읍-겨울편> (하);1;북부;region1;제주시;11;제주시내;제주마을산책,제주한달살이,워케이션,제주마을,로컬여행,대정읍,제주겨울여행,제주도보여행
CNTS_200000000013415;숙박;c3;코업시티호텔성산;2;동부;region2;서귀포시;17;성산;숙소,공공와이파이존,주차장,호텔,안전여행스탬프
CNTS_200000000015035;쇼핑;c2;제주소품;1;북부;region1;제주시;15;조천;쇼핑
CNTS_300000000015995;쇼핑;c2;효돈에반하다;1;북부;region1;제주시;11;제주시내;제주시내,일도동,소품샵,문구류,잡화
CNTS_300000000012952;음식점;c4;서광마을국수;1;북부;region1;제주시;11;제주시내;제주음식,고기국수,비빔국수,멸치국수,공용주차장,현금결제,카드결제,화장실,무료WIFI,카드결제,현금결제,영어,쉬움,국수,김밥,전복죽칼국수,고기국수,후라이김밥,어린이출입가능,유아의자,유아용숟가락,포크제공,가능,없음
CNTS_200000000009124;음식점;c4;보라네;1;북부;region3;섬 속의 섬;32;추자도;추자정식,추자매운탕,추자음식점,추자식당,추자도,음식,매운탕,생선구이정식,닭볶음탕,찜닭,닭도리탕,갈비찜,삼계탕,백숙,식당,정식,생선구이,화장실,공용주차장,카드결제,현금결제
CNTS_200000000009395;테마여행;c6; 술꾼 도시 처녀들 3인방의 제주 원도심 여행기<1화, 우리여행, 요망지게 떠나봅서!>;1;북부;region3;섬 속의 섬;32;추자도;술꾼도시처녀들,리우,정뚱,꾸미,원도심여행기
CNTS_200000000007155;음식점;c4;씨리얼;3;서부;region1;제주시;13;한림;브런치,토스트,샌드위치,팬케익,커피,음식,샐러드,양송이크림스프,2022고메페스타,수프류,요거트,에스프레소,아메리카노,플랫화이트,카페라떼,바닐라라떼,라떼,에이드,청포도에이드,주스,차,얼그레이,공용주차장,무료WIFI
